id,combined_cleaned
634,부산진여성인력개발센터 직업능력개발팀 직원모집 부산 전체 사회형 세부내용 직업능력개발팀 직원모집 채용 공고 모집대상 직업교육훈련사업 담당자 모집인원 명 직무 교육과정개발 교육생 모집 및 선발 관리 강사 섭외 행정 시스템 사용 등 지원자격 직무 내용과 관련된 자격증 소지자 필수 소지 평생교육사 직업상담사 사회복지사 직업능력개발훈련교사 中 우대조건 직무와 관련한 경력이 있는 자 근무기간 채용시 급여 원 부산시 생활임금 접수기간 월 채용 시 마감 지원방법 이메일 접수 _ 으로 자사이력서 발송 제목 직업능력개발팀 지원_성함 제출서류 차 서류전형 자사양식의 이력서 및 자소서경력기술서 자격증사본 경력증명서 졸업증명서 등 기타증빙서류 자격증사본 경력증명서 졸업증명서 등 기타 증빙자료는 최종합격 후 제출 차 면접심사 서류 합격자 개별연락 접수된 서류는 일체 반환되지 않으며 채용과 관련된 면접 정보 또한 일체 제공하지않습니다
635,년 북구보건소 가족보건팀 기간제근로자 채용 공고 부산 북구 사회형 세부내용 부산광역시 북구 보건소에서는 년도 가족보건팀의 원활한 업무 추진을 위하여 기간제근로자를 다음과 같이 채용하고자 합니다 채용분야 지역사회 통합건강증진사업 기간제 근로자 담당업무 통합사업아토피천식 예방관리사업 업무 보조 모자보건사업 업무 보조 기타 부서장 및 보건소장 지시사항 등 근무기간 예산범위내 급 여 월 원 접수기간 월 목 일간 평일접수 점심시간 제외 접 수 처 북구보건소 층 아가맘센터 방문접수 문 의 북구보건소 아가맘센터 자세한 공고내용은 첨부파일을 참고하시기 바랍니다
636,년도 하반기 주거지전용 주차장 관리 요원기간제 근로자 채용 공고 부산 사상구 현실형 세부내용 년도 하반기 주거지전용 주차장 관리 요원기간제 근로자 채용 공고 계획을 아래와 같이 공고합니다 공 고 명 년도 하반기 주거지전용 주차장 관리 요원기간제 근로자 채용 공고 채용인원 명 공고기간 수 금 공고방법 구홈페이지고시 및 공고 근무내용 첨부파일공고문 참조붙임 공고문 부제출서류 부 끝
637,년 하반기 일광읍 주민자치 프로그램 강사채용 부산 전체 사회형 세부내용 아래의 고시공고를 홈페이지에 게재 하고자 합니다 년 하반기 일광읍 주민자치 프로그램 강사채용 접수기간 월 목 일간 채용기간 년 월월개월 모집분야 일반 자원봉사 자원봉사자 우선 채용 컴퓨터교실 서예교실 캘리그래피교실 요가교실 풍물교실 시낭송교실 기타교실 줌바댄스 난타교실 구비서류 지원신청서개인정보이용동의서읍사무소 비치붙임 참조 강의계획안 경력증명서 자격증 사본 등 접수 및 문의처 일광읍 총무팀
638,부산현대미술관 기간제근로자공무직 대체인력 채용 공고 부산 전체 관습형 세부내용 부산현대미술관에서 기간제근로자공무직 대체인력를 다음과 같이 공개모집 하오니 많은 지원 바랍니다공고문 참조
639,해운대송정해수욕장 개장기간 편의시설관리 기간제근로자 모집 부산 해운대구 현실형 세부내용 채용분야 개장기간 편의시설관리 접수기간 목 금 모집인원 명 남자명 여자 명 가 월 일 월 일 명남자 명 여자 명 나 월 일 월 일 명남자 명 여자 명 근무기간 혹은 근무장소 해수욕장내 샤워탈의장 등 편의시설 개소 해운대 해운대광장 공영주차장 이벤트광장 파라다이스 앞 송정 죽도공원 앞 관광안내소 앞 송정해수욕장 호안도로 주요업무 가 해운대송정해수욕장 편의시설 전반 유지 및 관리청결작업 포함 나 편의시설 이용객 출입통제 및 방역활동 등 다 기타 관광시설관리사업소에서 시설유지관리를 위해 과업지시한 사항 접 수 처 해운대구 관광시설관리사업소 해운대해변로 층 자세한 사항은 첨부한 공고문을 참고하시기 바랍니다
640,년 제단계 공공근로사업 및 하반기 지역공동체일자리사업 신청자 모집 공고 부산 남구 사회형 세부내용 년 제단계 공공근로사업 및 하반기 지역공동체일자리사업 참여자 모집공고 근로의사가 있는 구민에게 일자리를 제공하기 위해 부산광역시 남구에서 추진하는 년 제단계 공공근로사업 및 하반기 지역공동체일자리사업 참여자 모집을 아래와 같이 공고합니다 사업명칭 년 제단계 공공근로사업 및 하반기 지역공동체일자리사업 접수기간 목 수 일간 접 수 처 주소지 동 행정복지센터 방문접수평일만 신청가능 구비서류 현장접수자 제출서류 신분증사본 신청서 공공마이데이터 이용 동의서 등 가점대상 증빙서류해당자 장애인복지카드 취업보호지원대상증명서 전산 자격증워드 컴활 등 근무여건 및 임금 사업장별로 근무 시간 및 임금은 조정될 수 있음 선발결과 제단계 공공근로사업 수 예정 하반기 지역공동체일자리사업 수 예정 선발자는 개별통보 탈락자는 개별통보 하지 않음 지역공동체일자리사업 중 찾아가는 칼가위갈이 사업은 추가 면접 실시월 말 기 타 본 사업에 선발되어 참여 중 타 재정지원 일자리사업에 중복 참여한 것이 확인될 시에는 지급한 임금을 회수합니다 문의처 남구 일자리경제과
641,년 방역사업 기간제근로자 추가 채용 공고 부산 부산진구 사회형 세부내용 취약지 방역소독의 원활한 운영을 위하여 기간제 근로자를 다음과 같이 채용하고자 합니다 채용인원 총 명 근무기간 명 예산범위에서 조정 가능 공고기간 및 원서접수 목 금 공고방법 부산진구보건소 홈페이지 및 부산진구청 홈페이지 게재 공고내용 붙임 공고문 참조 문 의 부산진구보건소 보건행정과
642,년 제회 부산진해경제자유구역청 일반임기제공무원행정급 임용시험 공고 부산 전체 현실형 세부내용 부산진해경제자유구역청인사위원회 공고 제호 부산ㆍ진해경제자유구역청 일반임기제공무원행정급을 다음과 같이 공개모집하오니 유능한 인재의 많은 응모를 바랍니다 년 월 일 부산진해경제자유구역청인사위원회위원장
643,년 결핵관리사업 기간제근로자간호사 채용 부산 연제구 사회형 세부내용 부산광역시 연제구 보건소에서 근무할 결핵관리사업 기간제근로자간호사 채용을 다음과 같이 공고합니다 공 고 명 년 결핵관리사업 기간제근로자간호사 채용 공고 공고기간 목 금 채용분야 간호사 채용인원 명 원서접수 월 금 세부내용 붙임 공고문 참조
644,성수기 해수욕장 시설팀 기간제근로자 채용공고 부산 해운대구 현실형 세부내용 년 성수기 해수욕장 시설팀 기간제근로자를 다음과 같이 공개모집합니다 접수기간 목금 시 모집인원 명 화장실관리 명 시설물관리 명 청사포다릿돌전망대 관리 명 족욕탕 관리 명 근로기간 개월 접수처 방문접수 및 우편접수 해운대구 관광시설관리사업소 시설팀해운대구 해운대해변로 층 전자우편 자세한 사항은 첨부 공고문을 확인하시기 바랍니다
645,부산광역시 보건환경연구원 기간제노동자공무직 대체인력 채용 재공고 부산 전체 현실형 세부내용 부산광역시 보건환경연구원 기간제노동자공무직 대체인력 채용 추가 응시접수 계획 및 일정 변경 사항을 다음과 같이 재공고합니다 부산광역시보건환경연구원장 첨부된 공고문을 참고하시기 바랍니다
646,부산광역시 동구 임기제 공무원 채용계획 공고동영상 촬영 및 치매안심센터 부산 동구 사회형 세부내용 부산광역시 동구에서 근무할 임기제 공무원을 다음과 같이 공개모집하니 유능한 인재들의 많은 응모를 바랍니다 부산광역시 동구 임기제 공무원 채용계획 공고 채용분야 및 인원 동영상 촬영 명 치매안심센터 총 명간호사 명 작업치료사 명 사회복지사 명 근무 기간 금연 단속원 년 근무실적에 따라 년 이내 연장 가능 모집공고 일 이상 응시원서 교부 및 접수기간 접수기간 일간 토일 제외 접 수 처 부산광역시 동구 총무과 층 접수방법 접수처에 직접 방문 또는 우편 접수 응시원서 및 제출서식은 부산광역시 동구 홈페이지 고시공고에서 해당서식 출력하여 사용 우편접수는 접수기간 내 도착분에 한함 자세한 사항은 첨부된 채용 공고문을 반드시 확인하시고 지원 하시기 바랍니다
647,년 기준 해양산업조사 조사요원 모집 부산 연제구 사회형 세부내용 년 기준 해양산업조사 조사요원을 다음과 같이 모집 공고합니다 공 고 명 년 기준 해양산업조사 조사요원 모집 공고기간 수 수 채용인원 조사요원 명 원서접수 방문접수 화 수 세부내용 붙임 공고문 참조
648,년 기준 부산해양산업조사 조사요원 모집 공고 부산 영도구 현실형 세부내용 조사원 조사지침 교육 참석 담당 업체 방문 및 조사표 작성 사업체명부 보완 조사표 내용검토 및 보완 조사관리자 조사준비업무량 배정 실시 사업체명부 및 관리 조사원의 활동상황 점검 조사원의 조사표 내용검토 등 조사원의 전반적인 업무수행지도 표준산업분류 해양산업분류 집중내용검토 및 완성 입력내검원 조사표 입력 등 전산처리 오류 조사표 내용검토 및 보완 조사표류 확인 및 편철 구군 담당자의 행정 업무 지원 등 조사표류 시 제출
